2020-03-23 22:43:30.473470	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_title=DNase-seq&assembly=hg19&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment concentration	Biosample treatment concentration units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR080ISA/	ENCSR080ISA	DNase-seq	DNase-seq			tibial artery female adult (53 years)	tibial artery		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF394GHR/,/files/ENCFF784USQ/,/files/ENCFF048ZGK/,/files/ENCFF821RRL/,/files/ENCFF728CIB/,/files/ENCFF643TBN/,/files/ENCFF548KXH/,/files/ENCFF378BUF/,/files/ENCFF143AVI/,/files/ENCFF254MJB/,/files/ENCFF591BAX/,/files/ENCFF741TTG/,/files/ENCFF452SYM/,/files/ENCFF234JON/,/files/ENCFF530SOD/,/files/ENCFF375DAE/,/files/ENCFF656IUA/,/files/ENCFF352MJL/,/files/ENCFF146VLD/,/files/ENCFF710NFD/,/files/ENCFF960LRA/,/files/ENCFF467HCH/,/files/ENCFF381ZKL/,/files/ENCFF704GXV/,/files/ENCFF500UBP/,/files/ENCFF534LCX/,/files/ENCFF201VDX/,/files/ENCFF273GBT/,/files/ENCFF594OEP/,/files/ENCFF343YZV/	/reference-epigenomes/ENCSR657DQN/	ENCBS721ZTH	1	1		Homo sapiens	adult	53 years										/replicates/0588a2f6-1c07-4e75-9540-404d693c3ff7/
/experiments/ENCSR426TPQ/	ENCSR426TPQ	DNase-seq	DNase-seq			psoas muscle male child (3 years)	psoas muscle		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF369TIC/,/files/ENCFF419EQW/,/files/ENCFF488OAJ/,/files/ENCFF147BEM/,/files/ENCFF085MJG/,/files/ENCFF677VQK/,/files/ENCFF691HSL/,/files/ENCFF523BCF/,/files/ENCFF508PDH/,/files/ENCFF203XOX/,/files/ENCFF900AXM/,/files/ENCFF239YUP/,/files/ENCFF041IQZ/,/files/ENCFF403GAI/,/files/ENCFF518HVR/,/files/ENCFF758JMB/,/files/ENCFF129DLY/,/files/ENCFF241XMS/,/files/ENCFF759UVE/,/files/ENCFF534JLS/,/files/ENCFF628STJ/,/files/ENCFF124DUF/,/files/ENCFF761NBY/,/files/ENCFF179ENM/,/files/ENCFF440IHT/,/files/ENCFF921KRC/,/files/ENCFF152LVI/,/files/ENCFF734ZHH/,/files/ENCFF048BRF/,/files/ENCFF167GDZ/	/reference-epigenomes/ENCSR701EOS/	ENCBS008QPC	1	2,1		Homo sapiens	child	3 years										/replicates/40a89902-b8ef-4e07-9953-aaecc4c2f556/,/replicates/1ce37c9b-22e2-42df-9bec-d32cf9040760/
/experiments/ENCSR859CZM/	ENCSR859CZM	DNase-seq	DNase-seq			occipital lobe male adult (84 years)	occipital lobe		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF558FDQ/,/files/ENCFF302ERV/,/files/ENCFF442BPO/,/files/ENCFF560UBJ/,/files/ENCFF270NAV/,/files/ENCFF583WEO/,/files/ENCFF546MHP/,/files/ENCFF662SZI/,/files/ENCFF794EVL/,/files/ENCFF763LHD/,/files/ENCFF367IYL/,/files/ENCFF400AJN/,/files/ENCFF121NZP/,/files/ENCFF346DVK/,/files/ENCFF714QPZ/,/files/ENCFF013FRI/,/files/ENCFF523WOP/,/files/ENCFF982QUP/,/files/ENCFF858KGJ/,/files/ENCFF324AQX/,/files/ENCFF338BLS/,/files/ENCFF261WWC/,/files/ENCFF452WLZ/,/files/ENCFF641XTE/,/files/ENCFF004UML/,/files/ENCFF940TKU/,/files/ENCFF176STH/,/files/ENCFF766NHL/,/files/ENCFF462BRA/,/files/ENCFF815VCD/,/files/ENCFF432HCJ/,/files/ENCFF496UBY/,/files/ENCFF568EAH/,/files/ENCFF825DDS/,/files/ENCFF658BJY/,/files/ENCFF156IFH/,/files/ENCFF346UHY/,/files/ENCFF566ZRA/,/files/ENCFF986AGJ/,/files/ENCFF761RYM/,/files/ENCFF464MQS/,/files/ENCFF073GNU/,/files/ENCFF231HAY/,/files/ENCFF597UGT/		ENCBS312LJS	1	1		Homo sapiens	adult	84 years										/replicates/9fa39188-e38f-466c-8639-852949e25976/
/experiments/ENCSR000EPR/	ENCSR000EPR	DNase-seq	DNase-seq			fibroblast of lung male adult (45 years)	fibroblast of lung	DNase-seq and DGF on human NHLF	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF000AGM/,/files/ENCFF001CBV/,/files/ENCFF001CBW/,/files/ENCFF001CBX/,/files/ENCFF001CBY/,/files/ENCFF001CBZ/,/files/ENCFF001CDH/,/files/ENCFF001CEF/,/files/ENCFF001ECP/,/files/ENCFF001ECR/,/files/ENCFF001ECT/,/files/ENCFF001ECV/,/files/ENCFF001EDJ/,/files/ENCFF001SSA/,/files/ENCFF001WBZ/,/files/ENCFF001WCA/,/files/ENCFF001WRK/,/files/ENCFF001WRM/,/files/ENCFF001ECO/,/files/ENCFF001ECQ/,/files/ENCFF001ECS/,/files/ENCFF001ECU/,/files/ENCFF001EDI/,/files/ENCFF001WRJ/,/files/ENCFF001WRL/,/files/ENCFF001CCA/,/files/ENCFF133ACJ/,/files/ENCFF913UMD/,/files/ENCFF628VTP/,/files/ENCFF071BZF/,/files/ENCFF150NCU/,/files/ENCFF584UFQ/,/files/ENCFF797RES/,/files/ENCFF228ZXO/,/files/ENCFF330KHN/,/files/ENCFF128DEX/,/files/ENCFF913KKW/,/files/ENCFF797RMK/,/files/ENCFF513YXO/,/files/ENCFF906HTH/,/files/ENCFF198PXK/,/files/ENCFF230EZS/,/files/ENCFF838CWS/,/files/ENCFF785NVB/,/files/ENCFF361OJH/,/files/ENCFF170GLN/,/files/ENCFF493ENJ/,/files/ENCFF319BBD/,/files/ENCFF312WPD/,/files/ENCFF937ITN/,/files/ENCFF219ZPJ/,/files/ENCFF459QMM/,/files/ENCFF165TNX/,/files/ENCFF511GCW/,/files/ENCFF178WJE/,/files/ENCFF403GAP/,/files/ENCFF972WYF/,/files/ENCFF331SYD/,/files/ENCFF833FPE/,/files/ENCFF681UOZ/,/files/ENCFF108MFI/,/files/ENCFF843IHB/	/reference-epigenomes/ENCSR537GED/,/reference-epigenomes/ENCSR177CZE/	ENCBS936GPP,ENCBS340AAA	2,1	1		Homo sapiens	adult	45 years										/replicates/aedf91ae-45f2-4cff-9853-ec5d5ce29c94/,/replicates/04fc672d-8b92-4881-8599-db39fd5d7336/
/experiments/ENCSR437AYW/	ENCSR437AYW	DNase-seq	DNase-seq			vagina female adult (53 years)	vagina		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF331SAO/,/files/ENCFF815IFB/,/files/ENCFF018IDK/,/files/ENCFF732JMB/,/files/ENCFF801RGG/,/files/ENCFF349ELV/,/files/ENCFF055XDU/,/files/ENCFF538ASZ/,/files/ENCFF023UXG/,/files/ENCFF908OAE/,/files/ENCFF409DZC/,/files/ENCFF423XZE/,/files/ENCFF318BSP/,/files/ENCFF396RPE/,/files/ENCFF077XIC/,/files/ENCFF037EMJ/,/files/ENCFF173FRG/,/files/ENCFF244BRN/,/files/ENCFF154NSS/,/files/ENCFF601WJA/,/files/ENCFF192OVV/,/files/ENCFF355UBW/,/files/ENCFF572JQN/,/files/ENCFF446TOY/,/files/ENCFF243NYB/,/files/ENCFF911EQT/,/files/ENCFF202YWN/,/files/ENCFF486OBJ/,/files/ENCFF851ZTQ/,/files/ENCFF343BXS/	/reference-epigenomes/ENCSR069QGS/	ENCBS585SGJ	1	1		Homo sapiens	adult	53 years										/replicates/76c772cd-a3c8-4a1d-a5f3-16e865bbfd86/
/experiments/ENCSR855FOP/	ENCSR855FOP	DNase-seq	DNase-seq			hematopoietic multipotent progenitor cell treated with interleukin-3 for 13 days, kit ligand for 13 days, hydrocortisone succinate for 13 days, erythropoietin for 13 days	hematopoietic multipotent progenitor cell		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF943FLG/,/files/ENCFF326STI/,/files/ENCFF715DVA/,/files/ENCFF172YUM/,/files/ENCFF386CBG/,/files/ENCFF167GTG/,/files/ENCFF596PML/,/files/ENCFF263YFQ/,/files/ENCFF751MHH/,/files/ENCFF664OYA/,/files/ENCFF130FGU/,/files/ENCFF723PIT/,/files/ENCFF200PEE/,/files/ENCFF961UVZ/,/files/ENCFF617AGD/,/files/ENCFF841LEO/,/files/ENCFF323OLF/,/files/ENCFF431PWN/,/files/ENCFF656YDE/,/files/ENCFF464WUC/,/files/ENCFF831WUQ/,/files/ENCFF409UYV/,/files/ENCFF592ICG/,/files/ENCFF462BZB/,/files/ENCFF912VTL/,/files/ENCFF774ZSC/,/files/ENCFF405PBL/,/files/ENCFF850CNM/,/files/ENCFF800FAI/,/files/ENCFF881TYS/,/files/ENCFF955AXR/,/files/ENCFF136VMR/,/files/ENCFF092JYR/,/files/ENCFF564ZIR/,/files/ENCFF087PLN/,/files/ENCFF523LEM/,/files/ENCFF989KQL/,/files/ENCFF497HFQ/,/files/ENCFF540GIN/,/files/ENCFF487WJM/,/files/ENCFF993ILM/,/files/ENCFF296DIB/,/files/ENCFF821WVT/,/files/ENCFF128UBY/,/files/ENCFF658HXJ/,/files/ENCFF247JDV/,/files/ENCFF680XAU/,/files/ENCFF103SIO/,/files/ENCFF190FJQ/,/files/ENCFF964XIJ/,/files/ENCFF368IVM/,/files/ENCFF709APS/,/files/ENCFF981XZF/,/files/ENCFF128YMX/,/files/ENCFF147FCW/,/files/ENCFF523YZY/,/files/ENCFF515JXW/,/files/ENCFF037LMA/,/files/ENCFF275HMP/,/files/ENCFF187RRL/,/files/ENCFF360ETO/,/files/ENCFF599JPD/,/files/ENCFF787BJO/,/files/ENCFF487IKS/,/files/ENCFF468ANS/,/files/ENCFF471OEK/,/files/ENCFF401MSC/,/files/ENCFF741PWD/,/files/ENCFF401MDW/,/files/ENCFF667COT/,/files/ENCFF162XBG/,/files/ENCFF441QQI/,/files/ENCFF059AUJ/,/files/ENCFF579VOD/,/files/ENCFF262KAZ/,/files/ENCFF678RFU/,/files/ENCFF113OUY/,/files/ENCFF677WET/,/files/ENCFF176WJG/,/files/ENCFF304IAC/,/files/ENCFF711ZFR/,/files/ENCFF194LUR/,/files/ENCFF642OOT/,/files/ENCFF656YAA/,/files/ENCFF995WKD/,/files/ENCFF609BTW/,/files/ENCFF665LEY/,/files/ENCFF314ZJJ/,/files/ENCFF269LMM/,/files/ENCFF740ECF/,/files/ENCFF747QUI/,/files/ENCFF497BXF/,/files/ENCFF691LWR/,/files/ENCFF077WNL/	/treatment-time-series/ENCSR963OVY/	ENCBS835VCD,ENCBS787END	1,2	1,2		Homo sapiens	adult	25 years	interleukin-3,kit ligand,hydrocortisone succinate,erythropoietin	UniProtKB:P08700,UniProtKB:P21583,CHEBI:31677,CHEBI:81579			13	day				/replicates/d22074ab-4a42-4b6c-bdfd-e411a6c02229/,/replicates/ecf2ae0e-dba0-4444-9dc5-4bf7b9cc5f1a/,/replicates/6804b27c-2d58-4883-a307-993b26927a08/
/experiments/ENCSR000EQA/	ENCSR000EQA	DNase-seq	DNase-seq			skeletal muscle cell	skeletal muscle cell	DNase-seq and DGF on human SKMC	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF000AGS/,/files/ENCFF001CEP/,/files/ENCFF001CEQ/,/files/ENCFF001CER/,/files/ENCFF001CET/,/files/ENCFF001CFA/,/files/ENCFF001CJN/,/files/ENCFF001EFV/,/files/ENCFF001EFY/,/files/ENCFF001EGA/,/files/ENCFF001EGB/,/files/ENCFF001EGK/,/files/ENCFF001SSG/,/files/ENCFF001WCF/,/files/ENCFF001WCG/,/files/ENCFF001WSM/,/files/ENCFF001WSO/,/files/ENCFF001EFU/,/files/ENCFF001EFW/,/files/ENCFF001EFX/,/files/ENCFF001EFZ/,/files/ENCFF001EGL/,/files/ENCFF001WSL/,/files/ENCFF001WSN/,/files/ENCFF415UYS/,/files/ENCFF394WVR/,/files/ENCFF089OTE/,/files/ENCFF502RQJ/,/files/ENCFF746SAH/,/files/ENCFF567KMJ/,/files/ENCFF292FIL/,/files/ENCFF472MXO/,/files/ENCFF792XTS/,/files/ENCFF824XHE/,/files/ENCFF989HFQ/,/files/ENCFF825ONF/,/files/ENCFF881HAZ/,/files/ENCFF840SCG/,/files/ENCFF648GPL/,/files/ENCFF843RLF/,/files/ENCFF091FNC/,/files/ENCFF317YLQ/,/files/ENCFF186AHO/,/files/ENCFF787PQP/,/files/ENCFF994YXD/,/files/ENCFF203SSC/,/files/ENCFF367SUS/,/files/ENCFF898GZX/,/files/ENCFF688RRW/,/files/ENCFF252KVS/,/files/ENCFF925DYW/,/files/ENCFF350ADG/,/files/ENCFF627SBE/,/files/ENCFF807ARQ/,/files/ENCFF108CRU/,/files/ENCFF105TEF/,/files/ENCFF665GAF/,/files/ENCFF365EXK/,/files/ENCFF699CDH/,/files/ENCFF192PWS/,/files/ENCFF652CVN/,/files/ENCFF655DTM/,/files/ENCFF614WBU/,/files/ENCFF408AQU/,/files/ENCFF755SPF/,/files/ENCFF838NST/,/files/ENCFF285AWJ/,/files/ENCFF104AHC/,/files/ENCFF720OXL/,/files/ENCFF873CEU/,/files/ENCFF184NMO/,/files/ENCFF040AXW/,/files/ENCFF607QPT/,/files/ENCFF066MBH/,/files/ENCFF987UCL/,/files/ENCFF991IEN/		ENCBS335MXB,ENCBS073ENC	2,1	1		Homo sapiens	unknown											/replicates/f950e108-3c3c-4f05-bc05-15453682e213/,/replicates/04ccb5cf-f1d3-423a-8af1-a987d40e2ccd/
/experiments/ENCSR060HPL/	ENCSR060HPL	DNase-seq	DNase-seq			coronary artery female adult (53 years)	coronary artery		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF184AHP/,/files/ENCFF622UCL/,/files/ENCFF822UQG/,/files/ENCFF010CMW/,/files/ENCFF352FLW/,/files/ENCFF768YZH/,/files/ENCFF710GQB/,/files/ENCFF021ZDC/,/files/ENCFF875FWU/,/files/ENCFF236ERG/,/files/ENCFF266RZG/,/files/ENCFF399GZQ/,/files/ENCFF324KZE/,/files/ENCFF174OBS/,/files/ENCFF038PFJ/,/files/ENCFF564ZSB/,/files/ENCFF519PNO/,/files/ENCFF948DCR/,/files/ENCFF401TFN/,/files/ENCFF755SBB/,/files/ENCFF663NPJ/,/files/ENCFF016IVM/,/files/ENCFF920WJT/,/files/ENCFF614LLS/,/files/ENCFF308DDB/,/files/ENCFF269BZQ/,/files/ENCFF507HUV/,/files/ENCFF378WSG/		ENCBS212IQG	1	1		Homo sapiens	adult	53 years										/replicates/5efe2416-a6ce-49e1-a7b5-5f3b3b3c8166/
/experiments/ENCSR154OUQ/	ENCSR154OUQ	DNase-seq	DNase-seq			omental fat pad female adult (53 years)	omental fat pad		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF989DPV/,/files/ENCFF951XFQ/,/files/ENCFF923GMN/,/files/ENCFF289ING/,/files/ENCFF958GWR/,/files/ENCFF939XKG/,/files/ENCFF355SAR/,/files/ENCFF925YKV/,/files/ENCFF733PAX/,/files/ENCFF135VMT/,/files/ENCFF699GRG/,/files/ENCFF150NHJ/,/files/ENCFF906VZI/,/files/ENCFF448QZZ/,/files/ENCFF900XQD/,/files/ENCFF924XMA/,/files/ENCFF575XEK/,/files/ENCFF583LKK/,/files/ENCFF619SEP/,/files/ENCFF140AOP/,/files/ENCFF673MIG/,/files/ENCFF519QGD/,/files/ENCFF422HRL/,/files/ENCFF769VGA/,/files/ENCFF394IFG/,/files/ENCFF225WKT/,/files/ENCFF213LEH/,/files/ENCFF240FMU/		ENCBS299IZQ	1	1		Homo sapiens	adult	53 years										/replicates/c63247ee-7c01-444b-ad5e-6b999db091c0/
/experiments/ENCSR346IHH/	ENCSR346IHH	DNase-seq	DNase-seq			Daoy	Daoy	DNase-seq on cell line Daoy (polygonal cell from 4 year old male human cerebellum, desmoplastic cerebellar medulloblastoma)	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF002EOT/,/files/ENCFF002EOU/,/files/ENCFF002EOP/,/files/ENCFF002EOQ/,/files/ENCFF002EOO/,/files/ENCFF002EOR/,/files/ENCFF002EOV/,/files/ENCFF002EOY/,/files/ENCFF002EOS/,/files/ENCFF002EOW/,/files/ENCFF002EOX/,/files/ENCFF002EOZ/,/files/ENCFF002EPA/,/files/ENCFF002EPB/,/files/ENCFF793IBO/,/files/ENCFF069YBP/,/files/ENCFF454FTL/,/files/ENCFF477WNN/,/files/ENCFF734VCY/,/files/ENCFF546TCG/,/files/ENCFF615CKM/,/files/ENCFF166ONR/,/files/ENCFF244NSD/,/files/ENCFF499CKD/,/files/ENCFF397RLH/,/files/ENCFF066HGJ/,/files/ENCFF322ROS/,/files/ENCFF077ZYY/,/files/ENCFF630IBA/,/files/ENCFF878DAP/,/files/ENCFF221FND/,/files/ENCFF066DKG/,/files/ENCFF506NYJ/,/files/ENCFF810FDF/,/files/ENCFF207RAG/,/files/ENCFF948FCS/,/files/ENCFF202BDU/,/files/ENCFF718JYC/,/files/ENCFF183WVZ/,/files/ENCFF171ZQY/,/files/ENCFF664PQL/,/files/ENCFF101XXF/,/files/ENCFF740SCC/,/files/ENCFF392IYG/,/files/ENCFF658FFL/,/files/ENCFF961YIO/,/files/ENCFF740MQZ/,/files/ENCFF918EEO/,/files/ENCFF466XEV/,/files/ENCFF248XOG/,/files/ENCFF344KDJ/,/files/ENCFF113FMY/,/files/ENCFF275YKM/,/files/ENCFF636UXS/,/files/ENCFF022QQR/,/files/ENCFF211OPA/,/files/ENCFF405NYV/,/files/ENCFF982YSV/,/files/ENCFF471JVG/,/files/ENCFF512VOS/,/files/ENCFF251KOI/,/files/ENCFF397OZE/,/files/ENCFF174HNA/,/files/ENCFF675XKH/,/files/ENCFF599MXV/,/files/ENCFF060KCB/,/files/ENCFF101ZSQ/,/files/ENCFF575VSJ/,/files/ENCFF819RKJ/,/files/ENCFF524ZTZ/,/files/ENCFF895VAC/,/files/ENCFF915MOG/,/files/ENCFF617PSN/,/files/ENCFF399TJD/,/files/ENCFF395BOY/,/files/ENCFF912SYF/,/files/ENCFF389AEJ/,/files/ENCFF364KSZ/,/files/ENCFF424GQD/,/files/ENCFF675FWE/,/files/ENCFF636RHW/,/files/ENCFF638JMP/,/files/ENCFF166QLS/,/files/ENCFF011TCE/,/files/ENCFF925QYN/,/files/ENCFF555ZHB/,/files/ENCFF026PXO/,/files/ENCFF091RUS/,/files/ENCFF138MRU/,/files/ENCFF447XGT/,/files/ENCFF059EUY/,/files/ENCFF720WWE/,/files/ENCFF428JCG/,/files/ENCFF475QLM/,/files/ENCFF199NDX/,/files/ENCFF608SVH/,/files/ENCFF128GKU/,/files/ENCFF126OMB/,/files/ENCFF857FYO/,/files/ENCFF170XEG/		ENCBS055ILX,ENCBS812KQP	1,2	2,1		Homo sapiens	child	4 years										/replicates/f62cadd3-2a18-4a2b-95fc-d9ee89177e32/,/replicates/4dc525af-f93e-4cf5-bb45-754821d891ce/,/replicates/6a1c9efd-eff5-4c57-816c-251b2f1d9e9c/,/replicates/c20bb8da-b716-48f6-a677-4c6c36e85d0a/
/experiments/ENCSR070CMW/	ENCSR070CMW	DNase-seq	DNase-seq			heart left ventricle female adult (53 years)	heart left ventricle		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF795FVV/,/files/ENCFF975XPH/,/files/ENCFF146VYU/,/files/ENCFF215DXS/,/files/ENCFF274UNG/,/files/ENCFF061MTM/,/files/ENCFF753PVN/,/files/ENCFF939RCS/,/files/ENCFF806XFV/,/files/ENCFF690ZYU/,/files/ENCFF402BOK/,/files/ENCFF305QSJ/,/files/ENCFF458NEX/,/files/ENCFF499WGN/,/files/ENCFF304NQI/,/files/ENCFF678EIG/,/files/ENCFF037AJZ/,/files/ENCFF244KWB/,/files/ENCFF147KNW/,/files/ENCFF100XWA/,/files/ENCFF708MJY/,/files/ENCFF825TUU/,/files/ENCFF702IJE/,/files/ENCFF467RUY/,/files/ENCFF036MGS/,/files/ENCFF006EYS/,/files/ENCFF336ONH/,/files/ENCFF647GWK/	/reference-epigenomes/ENCSR464TTP/	ENCBS260UTX	1	1		Homo sapiens	adult	53 years										/replicates/bc57fcfd-1567-4ca2-8b1f-a333454d4cd1/
/experiments/ENCSR597NVK/	ENCSR597NVK	DNase-seq	DNase-seq			adrenal gland female adult (53 years)	adrenal gland		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF214JQC/,/files/ENCFF743RQV/,/files/ENCFF977OWF/,/files/ENCFF671WJR/,/files/ENCFF156JDG/,/files/ENCFF691RAZ/,/files/ENCFF447FHF/,/files/ENCFF179WUI/,/files/ENCFF497OVG/,/files/ENCFF760TEJ/,/files/ENCFF002SGY/,/files/ENCFF296PIU/,/files/ENCFF661NMZ/,/files/ENCFF872NWL/,/files/ENCFF652RZI/,/files/ENCFF168RHT/,/files/ENCFF163WAQ/,/files/ENCFF961UNE/,/files/ENCFF080JZX/,/files/ENCFF395QJV/,/files/ENCFF205QUI/,/files/ENCFF061KXO/,/files/ENCFF156MTZ/,/files/ENCFF241DIK/,/files/ENCFF970LXV/,/files/ENCFF342ZQV/,/files/ENCFF057GAH/,/files/ENCFF024YKR/,/files/ENCFF841XBK/,/files/ENCFF535CYL/	/reference-epigenomes/ENCSR224DKG/	ENCBS428WUR	1	1		Homo sapiens	adult	53 years										/replicates/2840bc06-7b34-444e-b388-a9f51a511682/
/experiments/ENCSR499IFY/	ENCSR499IFY	DNase-seq	DNase-seq			placenta embryo (53 days)	placenta		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF423HIZ/,/files/ENCFF161JCH/,/files/ENCFF057WOU/,/files/ENCFF611BMF/,/files/ENCFF866OCE/,/files/ENCFF872DEZ/,/files/ENCFF547EAK/,/files/ENCFF078AGI/,/files/ENCFF979WYV/,/files/ENCFF317EYQ/,/files/ENCFF396RMP/,/files/ENCFF375NTG/,/files/ENCFF358GNR/,/files/ENCFF396YNZ/,/files/ENCFF356QXK/,/files/ENCFF844GQW/,/files/ENCFF225IOT/,/files/ENCFF051VXY/,/files/ENCFF377ABQ/,/files/ENCFF659OIX/,/files/ENCFF557HFW/,/files/ENCFF452SSJ/,/files/ENCFF964ACK/,/files/ENCFF601PUT/,/files/ENCFF384BVW/,/files/ENCFF181GIN/,/files/ENCFF856HQO/,/files/ENCFF305MDY/,/files/ENCFF420MAS/,/files/ENCFF140XEZ/,/files/ENCFF278YHX/,/files/ENCFF352LRW/,/files/ENCFF257JWG/,/files/ENCFF894CSA/,/files/ENCFF993ORH/,/files/ENCFF326MMH/,/files/ENCFF043GJN/,/files/ENCFF424JXX/,/files/ENCFF963PSG/,/files/ENCFF984LEX/,/files/ENCFF849LVB/,/files/ENCFF667BSO/,/files/ENCFF211PQB/,/files/ENCFF523AMC/,/files/ENCFF970YQA/,/files/ENCFF740AHB/,/files/ENCFF555ENQ/,/files/ENCFF389QWJ/,/files/ENCFF935FYJ/,/files/ENCFF044HHJ/,/files/ENCFF809PTM/,/files/ENCFF041YXO/,/files/ENCFF721FUH/,/files/ENCFF520OYJ/,/files/ENCFF752JDS/,/files/ENCFF613EHT/,/files/ENCFF484CGC/,/files/ENCFF795CNQ/,/files/ENCFF530TVL/,/files/ENCFF449MGP/,/files/ENCFF412INO/,/files/ENCFF045WQF/,/files/ENCFF278VYF/,/files/ENCFF808OXB/,/files/ENCFF052UYS/,/files/ENCFF553YMT/,/files/ENCFF765ADK/,/files/ENCFF458ICE/,/files/ENCFF290RQF/,/files/ENCFF283QOH/,/files/ENCFF521EFH/,/files/ENCFF464LZY/,/files/ENCFF269RND/,/files/ENCFF765SZB/,/files/ENCFF492LLR/,/files/ENCFF455XJJ/		ENCBS138QHR,ENCBS428ZCZ	1,2	1		Homo sapiens	embryonic	53 days										/replicates/870475fa-c968-4f9c-8149-a37b11768b04/,/replicates/870bf24b-e103-4265-9ce3-31775dd9e59c/
/experiments/ENCSR733YNW/	ENCSR733YNW	DNase-seq	DNase-seq			vagina female adult (51 years)	vagina		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF549XCK/,/files/ENCFF299PXX/,/files/ENCFF737NVM/,/files/ENCFF329QLI/,/files/ENCFF713ZGL/,/files/ENCFF170RUT/,/files/ENCFF355QFF/,/files/ENCFF600WRF/,/files/ENCFF091DXQ/,/files/ENCFF341NDZ/,/files/ENCFF577EKP/,/files/ENCFF033JQZ/,/files/ENCFF204ARC/,/files/ENCFF586LGV/,/files/ENCFF414IJW/,/files/ENCFF400BJH/,/files/ENCFF065RTP/,/files/ENCFF162FHA/,/files/ENCFF264JCE/,/files/ENCFF225HNR/,/files/ENCFF992BKM/,/files/ENCFF676YNV/,/files/ENCFF927SXY/,/files/ENCFF524VAH/,/files/ENCFF127YSQ/,/files/ENCFF865ELE/,/files/ENCFF740UKD/,/files/ENCFF082JFH/,/files/ENCFF547THZ/,/files/ENCFF237ZJX/	/reference-epigenomes/ENCSR908ZOP/	ENCBS163TED	1	1		Homo sapiens	adult	51 years										/replicates/26c0ed8f-5473-49c2-9257-c85df06a8df1/
/experiments/ENCSR809LCE/	ENCSR809LCE	DNase-seq	DNase-seq			trophoblast cell embryo (23 weeks)	trophoblast cell		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF290TEN/,/files/ENCFF442OAX/,/files/ENCFF519VRP/,/files/ENCFF917VQR/,/files/ENCFF883LZW/,/files/ENCFF219IRB/,/files/ENCFF852OUW/,/files/ENCFF374PZK/,/files/ENCFF176KOY/,/files/ENCFF751MJV/,/files/ENCFF890IEH/,/files/ENCFF695PHQ/,/files/ENCFF302KYK/,/files/ENCFF236TKV/,/files/ENCFF816RSJ/,/files/ENCFF364JLT/,/files/ENCFF520MND/,/files/ENCFF660VVC/,/files/ENCFF144VHZ/,/files/ENCFF831JCM/,/files/ENCFF500UNN/,/files/ENCFF371PZW/,/files/ENCFF805YVD/,/files/ENCFF316AXF/,/files/ENCFF365PCC/,/files/ENCFF761UJQ/,/files/ENCFF918MOE/,/files/ENCFF498EKE/,/files/ENCFF673WYV/,/files/ENCFF879CGC/,/files/ENCFF126RKJ/,/files/ENCFF276KPF/,/files/ENCFF011ZEC/,/files/ENCFF360AJQ/,/files/ENCFF497YLT/,/files/ENCFF885XNZ/,/files/ENCFF401BPQ/,/files/ENCFF119SED/,/files/ENCFF793DKP/,/files/ENCFF109BKD/,/files/ENCFF008XFW/,/files/ENCFF279GVL/,/files/ENCFF311PWX/,/files/ENCFF957LJF/,/files/ENCFF080POQ/,/files/ENCFF844KXG/		ENCBS576QRR	1	1		Homo sapiens	embryonic	23 weeks										/replicates/b5bfccd4-f064-4857-9ccd-a379005035f8/
